lineno,time,accurate,i,j,k,r,aX,aY,aZ,gX,gY,gZ,rx,ry,rz
0,1171875,3,-0.02472,0.04004,0.92340,0.38092,-3.27734,-0.81250,0.75000,0.44727,0.09570,0.11914,2.36120,0.07623,0.05530
1,9766,3,-0.02435,0.04230,0.92346,0.38062,-3.66016,-1.00391,0.67578,0.50781,0.06250,0.25000,2.36201,0.07725,0.05979
2,9766,3,-0.02380,0.04468,0.92371,0.37976,-3.94922,-1.12891,0.57422,0.58594,-0.00195,0.39844,2.36399,0.07799,0.06470
3,10742,3,-0.02283,0.04730,0.92419,0.37830,-4.33203,-1.33594,0.34375,0.64453,-0.09961,0.54492,2.36731,0.07806,0.07043
4,9765,3,-0.02130,0.05011,0.92493,0.37616,-4.75391,-1.47656,-0.42188,0.66211,-0.22852,0.69141,2.37204,0.07718,0.07698
5,10743,3,-0.01917,0.05292,0.92596,0.37335,-4.89453,-1.54688,-0.83594,0.64062,-0.37109,0.84570,2.37822,0.07508,0.08403
6,8789,3,-0.01630,0.05542,0.92725,0.36993,-5.03906,-1.65625,-1.25781,0.64258,-0.52734,1.01367,2.38562,0.07129,0.09108
7,10742,3,-0.01282,0.05762,0.92883,0.36584,-5.34766,-1.48828,-2.17578,0.63086,-0.73047,1.16211,2.39440,0.06601,0.09802
8,9765,3,-0.00842,0.05951,0.93066,0.36090,-5.57812,-1.36719,-2.82031,0.58008,-0.96289,1.29688,2.40481,0.05867,0.10506
9,9766,3,-0.00299,0.06085,0.93274,0.35541,-5.78516,-1.39062,-3.38672,0.49414,-1.19727,1.44922,2.41622,0.04885,0.11175
10,9766,3,0.00342,0.06146,0.93500,0.34930,-5.97266,-1.40625,-3.92969,0.41406,-1.42578,1.64258,2.42868,0.03655,0.11767
11,10742,3,0.01050,0.06128,0.93738,0.34271,-5.83594,-1.48438,-4.68750,0.34961,-1.65234,1.82031,2.44194,0.02232,0.12242
12,9766,3,0.01929,0.06024,0.94019,0.33466,-5.74219,-1.57031,-5.18750,0.22266,-1.91211,1.99023,2.45792,0.00405,0.12653
13,9765,3,0.02881,0.05841,0.94312,0.32611,-5.66797,-1.66797,-5.67578,0.06250,-2.16602,2.17773,2.47472,-0.01624,0.12934
14,9766,3,0.03912,0.05548,0.94604,0.31689,-5.38281,-1.86719,-5.89844,-0.06641,-2.41797,2.33398,2.49262,-0.03887,0.13023
15,10742,3,0.05072,0.05133,0.94910,0.30670,-3.93750,-2.24609,-5.99609,-0.17188,-2.66992,2.46289,2.51228,-0.06483,0.12917
16,12695,3,0.06323,0.04626,0.95203,0.29590,-3.29297,-2.55859,-5.93750,-0.23242,-2.89258,2.56445,2.53301,-0.09315,0.12639
17,6836,3,0.07605,0.04065,0.95459,0.28516,-2.37891,-2.76953,-5.75781,-0.25586,-3.10938,2.62305,2.55353,-0.12232,0.12219
18,9766,3,0.09052,0.03424,0.95703,0.27338,-0.00781,-3.02344,-5.51953,-0.25195,-3.30469,2.62695,2.57603,-0.15515,0.11669
19,10742,3,0.10669,0.02710,0.95911,0.26080,1.29297,-2.95312,-5.31250,-0.20508,-3.45117,2.54688,2.60001,-0.19169,0.10986
20,9766,3,0.12292,0.02020,0.96051,0.24890,2.78906,-2.80469,-5.12891,-0.18555,-3.54297,2.38281,2.62269,-0.22804,0.10284
21,9765,3,0.13953,0.01343,0.96118,0.23755,4.17969,-2.60547,-4.88672,-0.22461,-3.55664,2.16211,2.64427,-0.26494,0.09558
22,9766,3,0.15588,0.00684,0.96124,0.22729,6.71484,-2.44922,-4.64844,-0.32227,-3.50195,1.95117,2.66383,-0.30111,0.08808
23,10742,3,0.17322,-0.00037,0.96063,0.21735,7.71094,-2.17188,-4.45703,-0.38867,-3.43164,1.71875,2.68300,-0.33942,0.07918
24,9766,3,0.18945,-0.00745,0.95941,0.20874,8.71484,-1.84766,-4.23047,-0.45312,-3.28906,1.44922,2.69988,-0.37539,0.06971
