lineno,time,accurate,i,j,k,r,aX,aY,aZ,gX,gY,gZ,rx,ry,rz
0,1312500,3,0.11432,-0.25421,0.06671,0.95807,-2.43359,-0.22266,-2.21094,-0.15234,-0.02539,-0.36523,0.08070,-0.52630,0.21577
1,9766,3,0.11438,-0.25403,0.06464,0.95825,-2.80859,-0.53906,-2.51953,-0.30078,-0.07031,-0.26758,0.07609,-0.52546,0.21713
2,10742,3,0.11371,-0.25409,0.06281,0.95844,-3.30859,-0.80469,-2.71094,-0.43750,-0.14062,-0.15625,0.07241,-0.52513,0.21670
3,9766,3,0.11230,-0.25458,0.06128,0.95856,-3.60547,-1.01172,-3.05469,-0.56250,-0.27539,-0.02930,0.06977,-0.52569,0.21448
4,9765,3,0.11005,-0.25568,0.06006,0.95862,-4.04297,-1.28906,-3.58203,-0.73633,-0.33398,0.09961,0.06819,-0.52752,0.21017
5,9766,3,0.10706,-0.25732,0.05920,0.95856,-4.14453,-1.63672,-3.85156,-0.90625,-0.40625,0.25391,0.06776,-0.53053,0.20403
6,9765,3,0.10297,-0.25940,0.05884,0.95844,-4.28906,-1.79688,-4.00391,-1.01758,-0.46680,0.39844,0.06904,-0.53446,0.19513
7,10743,3,0.09802,-0.26196,0.05890,0.95825,-4.75000,-2.34766,-4.17969,-1.14062,-0.52148,0.54688,0.07177,-0.53941,0.18403
8,9765,3,0.09241,-0.26483,0.05951,0.95801,-4.94922,-2.50781,-4.58594,-1.31836,-0.61133,0.73438,0.07618,-0.54500,0.17102
9,9766,3,0.08588,-0.26819,0.06067,0.95764,-5.22656,-2.67969,-5.15234,-1.55273,-0.71484,1.00195,0.08244,-0.55160,0.15553
10,9765,3,0.07806,-0.27209,0.06262,0.95703,-5.67188,-2.93750,-5.32031,-1.78125,-0.79297,1.33008,0.09142,-0.55931,0.13651
11,10743,3,0.06903,-0.27649,0.06555,0.95630,-6.16406,-3.35547,-5.48828,-2.00781,-0.85156,1.68359,0.10362,-0.56789,0.11386
12,9765,3,0.05762,-0.28174,0.07001,0.95520,-6.34766,-3.41016,-5.48828,-2.23438,-0.88281,2.05664,0.12121,-0.57794,0.08442
13,9766,3,0.04529,-0.28711,0.07568,0.95386,-6.45703,-3.32812,-5.48828,-2.45312,-0.94727,2.39062,0.14273,-0.58782,0.05162
